V1,V2,V3,V4,V5,V6,V7,V8,V9,Y1,Y2,Y3,Y
0.88,0.402509398,0.402509398,0.402509398,0.402509398,0.069464586,0.06371339,0.060717028,0.054752048,1,1,1,7
0.986666667,0.489793598,0.489793598,0.489793598,0.489793598,0.068318867,0.062945631,0.065435765,0.058505822,0,0,1,4
0.893333333,0.643421331,0.643421331,0.643421331,0.643421331,0.040600347,0.038603646,0.032497369,0.031288208,0,1,0,2
0.6,0.386320516,0.386320516,0.386320516,0.386320516,0.053257384,0.052002951,0.052829168,0.047736211,1,0,1,5
0.893333333,0.597840106,0.597840106,0.597840106,0.597840106,0.044250124,0.042389874,0.036936751,0.035408974,0,1,0,2
0.906666667,0.623093871,0.623093871,0.623093871,0.623093871,0.04877545,0.046683903,0.042136828,0.039941164,0,1,0,2
0.76,0.395778074,0.395778074,0.395778074,0.395778074,0.041469417,0.037159818,0.038075382,0.033359365,1,0,0,1
0.733333333,0.439145104,0.439145104,0.439145104,0.439145104,0.057694505,0.052329905,0.055078178,0.048019135,1,1,1,7
0.533333333,0.438180072,0.438180072,0.438180072,0.438180072,0.06473613,0.065211194,0.062062769,0.058108214,1,1,1,7
0.706666667,0.340254228,0.340254228,0.340254228,0.340254228,0.056106337,0.051853305,0.05532471,0.04809572,1,0,1,5
0.306666667,0.514507365,0.514507365,0.514507365,0.514507365,0.080746997,0.077849335,0.070653883,0.064844174,0,0,1,4
0.653333333,0.629738032,0.629738032,0.629738032,0.629738032,0.067651701,0.060816527,0.064851055,0.056643359,0,1,1,6
0.346666667,0.669026563,0.669026563,0.669026563,0.669026563,0.060804449,0.061982675,0.053445158,0.050621227,0,1,0,2
0.653333333,0.416655835,0.416655835,0.416655835,0.416655835,0.06079901,0.056723062,0.060090452,0.05289358,1,0,1,5
0.2,0.551319475,0.551319475,0.551319475,0.551319475,0.067857352,0.062029733,0.069594861,0.062305139,1,1,0,3
0.586666667,0.138277945,0.138277945,0.138277945,0.138277945,0.051960391,0.053621565,0.049560143,0.046926052,1,0,1,5
0.453333333,0.436540651,0.436540651,0.436540651,0.436540651,0.059814902,0.061950255,0.054460003,0.052235006,1,1,0,3
0.32,0.391184334,0.391184334,0.391184334,0.391184334,0.063314755,0.061898964,0.055721846,0.051290915,1,0,0,1
0.68,0.311727769,0.311727769,0.311727769,0.311727769,0.064756816,0.060890745,0.0638484,0.056125856,1,0,1,5
0.16,0.658067953,0.658067953,0.658067953,0.658067953,0.062539022,0.05770448,0.065132037,0.058604771,0,0,0,0
0.706666667,0.56340795,0.56340795,0.56340795,0.56340795,0.047470574,0.042357174,0.043412086,0.038079782,0,0,0,0
0.906666667,0.64563963,0.64563963,0.64563963,0.64563963,0.049675118,0.04789989,0.042575274,0.040333554,0,1,1,6
0.48,0.521678068,0.521678068,0.521678068,0.521678068,0.070874827,0.072340941,0.065383128,0.062053735,1,1,1,7
0,0.502457874,0.502457874,0.502457874,0.502457874,0.741462933,0.744420435,0.736607533,0.739691896,1,1,0,3
0.333333333,0.470750888,0.470750888,0.470750888,0.470750888,0.066232947,0.065134158,0.058276973,0.053720957,1,0,0,1
0.346666667,0.440829754,0.440829754,0.440829753,0.440829754,0.066424648,0.065196808,0.058355305,0.053996741,1,0,0,1
0.64,0.353440401,0.353440401,0.353440401,0.353440401,0.053773144,0.052031292,0.053305965,0.048189298,1,1,1,7
0.88,0.577881791,0.577881791,0.577881791,0.577881791,0.070844234,0.066203646,0.059911081,0.05556651,0,1,1,6
0.28,0.613539912,0.613539912,0.613539912,0.613539912,0.10533588,0.096270113,0.094173327,0.083536461,0,1,1,6
0.68,0.561115756,0.561115756,0.561115756,0.561115756,0.065842797,0.059355338,0.062986354,0.055046282,0,1,1,6
0.533333333,0.656485768,0.656485768,0.656485768,0.656485768,0.067421652,0.064771479,0.066261576,0.059718775,0,1,1,6
0.04,0.517231167,0.517231167,0.517231167,0.517231167,0.39534704,0.399682445,0.402340924,0.406121705,0,1,0,2
0.306666667,0.374778444,0.374778444,0.374778444,0.374778444,0.083258887,0.078259029,0.074071529,0.066734343,1,0,1,5
0.333333333,0.483670876,0.483670876,0.483670876,0.483670876,0.063110847,0.061778544,0.055159858,0.050938082,1,1,0,3
0.96,0.914668403,0.914668403,0.914668403,0.914668403,0.059074412,0.049978871,0.052199874,0.046172705,0,1,1,6
0.546666667,0.505820048,0.505820048,0.505820048,0.505820048,0.037478192,0.038184858,0.038237274,0.034973362,0,0,0,0
0.146666667,0.351376778,0.351376778,0.351376778,0.351376778,0.089564442,0.086845306,0.093749819,0.088818717,1,0,0,1
0.346666667,0.624060605,0.624060605,0.624060605,0.624060605,0.066875548,0.06800682,0.058437976,0.055510243,0,1,1,6
0.346666667,0.613635514,0.613635514,0.613635514,0.613635514,0.073808564,0.073064395,0.064544282,0.060236991,0,1,1,6
0.666666667,0.636039671,0.636039671,0.636039671,0.636039671,0.030732889,0.027569027,0.02818789,0.02479891,0,0,0,0
0.36,0.542181043,0.542181043,0.542181043,0.542181043,0.067537871,0.067805992,0.059297148,0.055968373,0,1,1,6
1,0.479400208,0.479400208,0.479400208,0.479400208,0.035675013,0.034481399,0.031025967,0.029652877,1,1,0,3
0.373333333,0.558497316,0.558497316,0.558497316,0.558497316,0.083186686,0.082552976,0.073260604,0.068546084,0,1,1,6
0.36,0.715324445,0.715324445,0.715324445,0.715324445,0.078444907,0.078873587,0.068878917,0.064881106,0,1,1,6
0.693333333,0.399249745,0.399249745,0.399249745,0.399249745,0.014752902,0.014229359,0.016241799,0.014083983,1,1,0,3
0.386666667,0.454669636,0.454669636,0.454669636,0.454669636,0.046772133,0.049528479,0.041693806,0.040438223,0,0,0,0
0.186666667,0.635663996,0.635663996,0.635663996,0.635663996,0.111824712,0.100263226,0.1088523,0.095875622,0,1,1,6
0.92,0.237779814,0.237779814,0.237779814,0.237779814,0.071369387,0.066613133,0.060940388,0.0566252,1,0,1,5
0.866666667,0.342584184,0.342584184,0.342584184,0.342584184,0.056538066,0.052177208,0.04782921,0.043985113,1,0,1,5
0.933333333,0.289037969,0.289037969,0.289037969,0.289037969,0.029558213,0.028027803,0.023204135,0.022354709,1,0,0,1
0.626666667,0.496030647,0.496030647,0.496030647,0.496030647,0.036271101,0.034778611,0.037317048,0.032599419,0,1,0,2
0.253333333,0.705608854,0.705608854,0.705608854,0.705608854,0.067682123,0.062961111,0.060184411,0.053417377,0,1,0,2
0.026666667,0.470751468,0.470751468,0.470751468,0.470751468,0.759771891,0.762077841,0.756898858,0.758692529,1,1,1,7
0.373333333,0.759392927,0.759392927,0.759392927,0.759392927,0.047312796,0.050217621,0.044257786,0.0427116,0,0,0,0
0.72,0.459670878,0.459670878,0.459670878,0.459670878,0.059214298,0.053779089,0.057053467,0.049713751,1,1,1,7
0.733333333,0.394361732,0.394361732,0.394361732,0.394361732,0.034827093,0.031389994,0.031853788,0.02769683,0,0,0,0
0.186666667,0.312459031,0.312459031,0.312459031,0.312459031,0.095784205,0.088986826,0.097437508,0.08844999,1,1,1,7
0.093333333,0.410638631,0.410638631,0.410638631,0.410638631,0.183580546,0.187547949,0.190271809,0.192508031,1,1,0,3
0.173333333,0.294346641,0.294346641,0.294346641,0.294346641,0.076718619,0.071372483,0.078664926,0.071673034,1,0,0,1
0.506666667,0.381945763,0.381945763,0.381945763,0.381945763,0.052137278,0.053789338,0.04969317,0.047113507,1,0,1,5
0.506666667,0.191885177,0.191885177,0.191885177,0.191885177,0.056892156,0.058929962,0.052172563,0.049884125,1,0,0,1
0.613333333,0.629662414,0.629662414,0.629662414,0.629662414,0.036580415,0.0333433,0.036658845,0.031772249,0,0,0,0
0.426666667,0.66277198,0.66277198,0.66277198,0.66277198,0.029842914,0.034163162,0.028352369,0.028376052,0,1,0,2
0.813333333,0.611416793,0.611416793,0.611416793,0.611416793,0.06214084,0.057212635,0.053824799,0.048891471,0,1,1,6
1,0.551899796,0.551899796,0.551899796,0.551899796,0.054357541,0.050402509,0.052465199,0.047103463,0,0,1,4
0.48,0.322000374,0.322000374,0.322000374,0.322000374,0.0606602,0.062531636,0.055021871,0.052403635,1,1,0,3
0.293333333,0.321483632,0.321483632,0.321483632,0.321483632,0.044505851,0.041980159,0.040593389,0.036148574,1,0,0,1
0.026666667,0.520790671,0.520790671,0.520790671,0.520790671,0.518294763,0.521825094,0.523500734,0.526605073,0,0,1,4
0.746666667,0.500208251,0.500208251,0.500208251,0.500208251,0.054789254,0.049734795,0.049173153,0.043544633,0,0,0,0
0.04,0.626462138,0.626462138,0.626462138,0.626462138,0.428779464,0.431545564,0.441158786,0.442680917,0,0,1,4
0.16,0.591822878,0.591822878,0.591822878,0.591822878,0.083107406,0.076240785,0.085301969,0.076867354,0,0,1,4
0.013333333,0.436316921,0.436316921,0.436316921,0.436316921,0.605942638,0.60974282,0.602833438,0.606248079,1,0,0,1
0.306666667,0.586322483,0.586322483,0.586322483,0.586322483,0.085727818,0.08176614,0.074600049,0.0680346,0,1,1,6
0.68,0.379876717,0.379876717,0.379876717,0.379876717,0.011662252,0.0122998,0.014198034,0.012509839,1,1,0,3
0.306666667,0.632356472,0.632356472,0.632356472,0.632356472,0.082140333,0.077359491,0.072020416,0.064950593,0,1,1,6
0.64,0.37455344,0.37455344,0.37455344,0.37455344,0.060614039,0.056832833,0.059773166,0.052923266,1,0,1,5
0.24,0.531608381,0.531608381,0.531608381,0.531608381,0.066340093,0.060235206,0.060803123,0.053227127,0,0,0,0
0.466666667,0.445098732,0.445098732,0.445098732,0.445098732,0.032242916,0.036221364,0.030538662,0.03016946,1,1,0,3
0.626666667,0.4941253,0.4941253,0.4941253,0.4941253,0.046307847,0.043376466,0.046332545,0.040839141,0,0,0,0
0.706666667,0.531409138,0.531409138,0.531409138,0.531409138,0.02119404,0.019263441,0.0203811,0.017749038,0,0,0,0
0.906666667,0.417784298,0.417784298,0.417784298,0.417784298,0.035569787,0.033927244,0.028289089,0.027416438,1,0,0,1
0.373333333,0.157182594,0.157182594,0.157182594,0.157182594,0.103444944,0.09888712,0.092443558,0.084188713,1,0,1,5
0.146666667,0.570605931,0.570605931,0.570605931,0.570605931,0.081482467,0.076974863,0.085166923,0.078600896,0,0,0,0
0.306666667,0.340903191,0.340903191,0.340903191,0.340903191,0.066836571,0.062287566,0.060110969,0.05346944,1,0,0,1
0.96,0.611513081,0.611513081,0.611513081,0.611513081,0.059561629,0.056135864,0.056626464,0.051190781,0,0,1,4
0.973333333,0.399585787,0.399585787,0.399585787,0.399585787,0.059623685,0.056623852,0.05407686,0.049922848,0,0,1,4
0.053333333,0.358184928,0.358184928,0.358184928,0.358184928,0.332931814,0.33716418,0.335417128,0.338750467,1,0,0,1
0.893333333,0.408193456,0.408193456,0.408193456,0.408193456,0.054893534,0.051335979,0.045708592,0.042936781,1,0,1,5
0.226666667,0.449750087,0.449750087,0.449750087,0.449750087,0.08157962,0.073329529,0.080519122,0.07027621,1,1,1,7
0.653333333,0.364578515,0.364578515,0.364578515,0.364578515,0.059305011,0.056198982,0.058609613,0.052425707,1,1,1,7
0.706666667,0.431474006,0.431474006,0.431474006,0.431474006,0.013090644,0.011654436,0.011989425,0.010459099,0,0,0,0
0.413333333,0.480291189,0.480291189,0.480291189,0.480291189,0.059837877,0.0617303,0.053301701,0.051120534,1,1,0,3
0.213333333,0.366954107,0.366954107,0.366954107,0.366954107,0.051613155,0.04749285,0.053307491,0.047019516,1,1,0,3
0.853333333,0.417643803,0.417643803,0.417643803,0.417643803,0.072825723,0.066896409,0.062725302,0.057012691,1,0,1,5
0.786666667,0.461019455,0.461019455,0.461019455,0.461019455,0.063853163,0.058264873,0.056313351,0.050769583,0,0,1,4
0.226666667,0.492250789,0.492250789,0.492250789,0.492250789,0.05395452,0.04867327,0.051824222,0.044917378,0,0,0,0
0.266666667,0.480596511,0.480596511,0.480596511,0.480596511,0.098513252,0.089643778,0.089407283,0.078758417,1,1,1,7
0.906666667,0.500306542,0.500306542,0.500306542,0.500306542,0.040213782,0.038225678,0.032131617,0.031087789,1,1,0,3
0.053333333,0.289288803,0.289288803,0.289288803,0.289288803,0.405174499,0.408926672,0.40492086,0.406395664,1,0,1,5
0.8,0.804362063,0.804362063,0.804362063,0.804362063,0.051443596,0.047908072,0.042282641,0.039550926,0,1,0,2
0.84,0.63004365,0.63004365,0.63004365,0.63004365,0.050588436,0.047388262,0.041749219,0.038928619,0,1,0,2
0.346666667,0.487491218,0.487491218,0.487491218,0.487491218,0.0512359,0.053210285,0.045062147,0.043159521,0,0,0,0
0.146666667,0.348762471,0.348762471,0.348762471,0.348762471,0.086078995,0.083414626,0.089847987,0.084716073,1,0,0,1
0.08,0.370126153,0.370126153,0.370126153,0.370126153,0.274400535,0.278324985,0.278774071,0.28092634,1,1,1,7
0.8,0.357557365,0.357557365,0.357557365,0.357557365,0.051987046,0.047319656,0.047527962,0.042120026,1,0,0,1
0.986666667,0.380404164,0.380404164,0.380404164,0.380404164,0.061452312,0.058471748,0.054831343,0.051179354,1,0,1,5
0.226666667,0.420474432,0.420474432,0.420474432,0.420474432,0.07290965,0.065658143,0.072072258,0.063000976,1,1,1,7
0.706666667,0.700338799,0.700338799,0.700338799,0.700338799,0.036105511,0.032742114,0.032459678,0.028674771,0,1,0,2
0.706666667,0.553746526,0.553746526,0.553746526,0.553746526,0.036568248,0.032734346,0.033973449,0.029646939,0,0,0,0
0.333333333,0.251056048,0.251056048,0.251056048,0.251056048,0.067803522,0.064096957,0.060798444,0.054691575,1,0,0,1
0.84,0.317203659,0.317203659,0.317203659,0.317203659,0.058723256,0.053031216,0.053510404,0.047088658,1,1,1,7
0,0.139269337,0.139269337,0.139269337,0.139269337,0.914327579,0.917854043,0.877618863,0.879073673,1,0,1,5
0.546666667,0.439946212,0.439946212,0.439946212,0.439946212,0.044445075,0.045220585,0.044311835,0.041027354,1,0,0,1
0.08,0.428040392,0.428040392,0.428040392,0.428040392,0.261585148,0.265663082,0.268195673,0.27068028,1,1,0,3
0.213333333,0.554435401,0.554435401,0.554435401,0.554435401,0.063576332,0.057081424,0.061833511,0.053933468,0,1,0,2
0.906666667,0.636027418,0.636027418,0.636027418,0.636027418,0.07860558,0.074163325,0.067528862,0.063007133,0,1,1,6
0.906666667,0.803789958,0.803789958,0.803789958,0.803789958,0.054883264,0.051765244,0.050846004,0.04683304,0,1,1,6
0.053333333,0.492434424,0.492434424,0.492434424,0.492434424,0.348291773,0.351978048,0.355333734,0.358110096,1,1,0,3
0.28,0.600043734,0.600043734,0.600043734,0.600043734,0.070939452,0.066370517,0.062794685,0.056287532,0,1,1,6
0.36,0.545804795,0.545804795,0.545804795,0.545804795,0.051701227,0.052869847,0.045174426,0.042540253,1,1,0,3
0.986666667,0.574085417,0.574085417,0.574085417,0.574085417,0.027482563,0.02690873,0.022514405,0.022376559,1,1,0,3
0.773333333,0.466131659,0.466131659,0.466131659,0.466131659,0.048837793,0.043673529,0.045346201,0.039606315,1,1,0,3
0.413333333,0.406205888,0.406205888,0.406205888,0.406205888,0.079273809,0.078712944,0.070105495,0.065601011,1,1,1,7
0.36,0.671663733,0.671663733,0.671663733,0.671663733,0.052753712,0.055493351,0.046544833,0.045210622,0,1,0,2
0.133333333,0.410473309,0.410473309,0.410473309,0.410473309,0.103635542,0.101284199,0.108580654,0.103655158,1,0,1,5
0.68,0.514218462,0.514218462,0.514218462,0.514218462,0.048566036,0.044304317,0.047499918,0.041491581,1,1,0,3
0.64,0.566397485,0.566397485,0.566397485,0.566397485,0.068953976,0.062109523,0.065826613,0.057427852,0,0,1,4
0.866666667,0.314280747,0.314280747,0.314280747,0.314280747,0.071435268,0.065519863,0.063743277,0.056978887,1,0,1,5
0.24,0.430585074,0.430585074,0.430585074,0.430585074,0.099585631,0.088909674,0.094475533,0.082255486,1,1,1,7
0.293333333,0.671441109,0.671441109,0.671441109,0.671441109,0.067479014,0.066629589,0.058511637,0.054074249,0,0,0,0
0.48,0.374219377,0.374219377,0.374219377,0.374219377,0.051737331,0.054030142,0.049146999,0.046833663,1,0,0,1
0.053333333,0.429553138,0.429553138,0.429553138,0.429553138,0.297232233,0.301147742,0.303218976,0.305836907,0,0,0,0
0.853333333,0.4064622,0.4064622,0.4064622,0.4064622,0.070721286,0.065010984,0.061154931,0.055466115,1,0,1,5
0.453333333,0.614366488,0.614366488,0.614366488,0.614366488,0.036581167,0.040592521,0.034047782,0.033564073,0,1,0,2
0.026666667,0.533471551,0.533471551,0.533471551,0.533471551,0.801117806,0.802603359,0.80378336,0.804113926,1,1,1,7
0.12,0.604566427,0.604566427,0.604566427,0.604566427,0.1091145,0.107292799,0.11644806,0.112156045,0,1,0,2
0.88,0.67989661,0.67989661,0.67989661,0.67989661,0.060947736,0.05769575,0.050930182,0.047986895,0,1,1,6
0.933333333,0.516103652,0.516103652,0.516103652,0.516103652,0.035862598,0.034540462,0.029490978,0.028546427,0,1,0,2
0.12,0.635597702,0.635597702,0.635597702,0.635597702,0.137425634,0.135221937,0.14531235,0.140772699,0,1,1,6
0.573333333,0.257418129,0.257418129,0.257418129,0.257418129,0.088837707,0.087276126,0.083558933,0.077343415,1,0,1,5
0.293333333,0.362981634,0.362981634,0.362981634,0.362981634,0.091899534,0.0845675,0.08321809,0.073599493,1,0,1,5
0.08,0.716264474,0.716264474,0.716264474,0.716264474,0.188491736,0.190495815,0.201256712,0.200979219,0,1,0,2
0.96,0.619577796,0.619577796,0.619577796,0.619577796,0.043691904,0.041074522,0.041239675,0.037715755,0,1,0,2
0.746666667,0.572063009,0.572063009,0.572063009,0.572063009,0.030662853,0.028467013,0.026892774,0.024143583,0,0,0,0
0.133333333,0.667449957,0.667449957,0.667449957,0.667449957,0.09656381,0.093405894,0.102963918,0.097517861,0,1,0,2
0.293333333,0.558443136,0.558443136,0.558443136,0.558443136,0.074417867,0.071289521,0.064992068,0.05914776,0,0,1,4
0.64,0.677148486,0.677148486,0.677148486,0.677148486,0.051063214,0.046439371,0.049683775,0.043134885,0,1,0,2
0.6,0.610261172,0.610261172,0.610261172,0.610261172,0.063621995,0.05904657,0.062615314,0.055087749,0,1,1,6
0.68,0.451651076,0.451651076,0.451651076,0.451651076,0.044638409,0.041127959,0.044297736,0.038693855,1,1,0,3
0.813333333,0.700656679,0.700656679,0.700656679,0.700656679,0.035927997,0.033986925,0.02828715,0.027397268,0,1,0,2
0.853333333,0.714839189,0.714839189,0.714839189,0.714839189,0.048337199,0.045909822,0.039779401,0.037723011,0,1,0,2
0.16,0.784469846,0.784469846,0.784469846,0.784469846,0.089168226,0.082752547,0.092824953,0.084920622,0,1,1,6
0.72,0.709470692,0.709470692,0.709470692,0.709470692,0.010270482,0.01012863,0.007975756,0.007366883,0,1,0,2
0.773333333,0.377894284,0.377894284,0.377894284,0.377894284,0.068355887,0.062111059,0.062239868,0.055169051,1,0,1,5
0.88,0.443799089,0.443799089,0.443799089,0.443799089,0.043448125,0.04098926,0.035033067,0.033380399,1,0,0,1
0.88,0.481417858,0.481417858,0.481417858,0.481417858,0.045661746,0.042808498,0.037233559,0.034855288,1,1,0,3
0.96,0.236175645,0.236175645,0.236175645,0.236175645,0.057964376,0.053288539,0.049653757,0.045361225,1,0,1,5
0.226666667,0.781345362,0.781345362,0.781345362,0.781345362,0.065714022,0.059624284,0.05960286,0.052295654,0,1,0,2
0.76,0.636156059,0.636156059,0.636156059,0.636156059,0.04088325,0.037628325,0.03599427,0.032146246,0,1,0,2
0.813333333,0.743601881,0.743601881,0.743601881,0.743601881,0.046175558,0.044254958,0.03786167,0.036120249,0,1,0,2
0.453333333,0.463417207,0.463417207,0.463417207,0.463417207,0.078282486,0.07894837,0.072345596,0.068117924,0,0,1,4
0.586666667,0.682754408,0.682754408,0.682754408,0.682754408,0.05962342,0.05429481,0.058014177,0.051095528,0,0,1,4
0.453333333,0.411097609,0.411097609,0.411097609,0.411097609,0.050434689,0.052582354,0.047769541,0.045415296,0,0,0,0
0.693333333,0.319191538,0.319191538,0.319191538,0.319191538,0.055216892,0.050857786,0.054249838,0.047489835,1,0,1,5
0.76,0.512524576,0.512524576,0.512524576,0.512524576,0.067142825,0.060723617,0.060184807,0.053551929,0,0,1,4
0.773333333,0.617796936,0.617796936,0.617796936,0.617796936,0.050948369,0.04723764,0.043275146,0.039736946,0,0,0,0
0.106666667,0.707370178,0.707370178,0.707370178,0.707370178,0.142022427,0.142494707,0.152585009,0.150654349,0,1,0,2
0.693333333,0.605804933,0.605804933,0.605804933,0.605804933,0.053893852,0.049302055,0.052678542,0.046143307,1,1,1,7
0.773333333,0.909244446,0.909244446,0.909244446,0.909244446,0.036836921,0.034668818,0.028573215,0.027435967,0,1,0,2
0.586666667,0.468081222,0.468081222,0.468081222,0.468081222,0.065841833,0.06238437,0.064697968,0.057705725,0,0,1,4
