V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
0.34,0.005024983,0.00046437,0.000231327,0.000171158,0.291783703,0.216714962,0.180085457,0.193479176,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005756715,0.000531991,0.000265012,0.000196081,0.240740402,0.184338884,0.13843155,0.152448347,3.290282186,2.59315185,2.052309926,2.210347013
0.86,0.005413605,0.000500284,0.000249217,0.000184395,0.235827156,0.17447151,0.133557347,0.146173441,3.290282186,2.59315185,2.052309926,2.210347013
0.38,0.005096272,0.000470958,0.000234608,0.000173586,0.289955612,0.214052642,0.173701303,0.184475761,3.290282186,2.59315185,2.052309926,2.210347013
0.87,0.005069184,0.000468455,0.000233361,0.000172663,0.228785965,0.167772334,0.129263449,0.14060233,3.290282186,2.59315185,2.052309926,2.210347013
0.86,0.005241074,0.00048434,0.000241274,0.000178518,0.223976701,0.163899349,0.126394304,0.137216821,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.00562964,0.000520248,0.000259162,0.000191753,0.23290304,0.169066985,0.135155272,0.144312735,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005493312,0.00050765,0.000252886,0.00018711,0.230873433,0.16965092,0.142075486,0.15318509,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005594775,0.000517026,0.000257557,0.000190566,0.244528652,0.179615705,0.145453724,0.156626921,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.00522379,0.000482742,0.000240479,0.000177929,0.496251255,0.41007104,0.32600937,0.38458859,3.290282186,2.59315185,2.052309926,2.210347013
0.37,0.005476123,0.000506061,0.000252095,0.000186524,0.277927749,0.203906088,0.167514061,0.178088702,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.004564986,0.000421861,0.00021015,0.00015549,0.243278855,0.177992263,0.142161497,0.152149076,3.290282186,2.59315185,2.052309926,2.210347013
0.65,0.005652168,0.00052233,0.000260199,0.00019252,0.274950979,0.204482487,0.166680565,0.177796383,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.00597269,0.00055195,0.000274955,0.000203438,0.264554673,0.200706977,0.152218747,0.165832452,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.00531438,0.000491114,0.000244649,0.000181015,0.438210717,0.358524418,0.287864383,0.337051367,3.290282186,2.59315185,2.052309926,2.210347013
0.21,0.005216065,0.000482029,0.000240123,0.000177666,1.286553389,1.101022237,0.851195813,1.021764795,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.00535088,0.000494487,0.000246329,0.000182258,0.231710013,0.171163017,0.139093679,0.14899078,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.004798307,0.000443423,0.000220892,0.000163437,0.539343571,0.448041021,0.350593208,0.414424811,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005480774,0.000506491,0.000252309,0.000186683,0.215772499,0.158720573,0.12334727,0.134912745,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.00577277,0.000533475,0.000265751,0.000196628,0.20874309,0.149804159,0.1205716,0.128540139,3.290282186,2.59315185,2.052309926,2.210347013
0.42,0.00496801,0.000459105,0.000228704,0.000169217,0.267016649,0.197499688,0.157588573,0.168132948,3.290282186,2.59315185,2.052309926,2.210347013
0.58,0.005460689,0.000504635,0.000251384,0.000185998,0.260918328,0.197556403,0.157710878,0.170520483,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.005331243,0.000492672,0.000245425,0.000181589,0.240436512,0.176072649,0.13956762,0.149636519,3.290282186,2.59315185,2.052309926,2.210347013
0.84,0.005522186,0.000510318,0.000254215,0.000188093,0.242993733,0.178836984,0.137688167,0.14919229,3.290282186,2.59315185,2.052309926,2.210347013
0.41,0.005660873,0.000523134,0.0002606,0.000192817,0.254461096,0.190216077,0.147117074,0.158773787,3.290282186,2.59315185,2.052309926,2.210347013
0.87,0.00487602,0.000450604,0.000224469,0.000166084,0.235365812,0.172457864,0.134049288,0.145275738,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005239959,0.000484237,0.000241223,0.00017848,0.220630525,0.167669775,0.130631604,0.142852116,3.290282186,2.59315185,2.052309926,2.210347013
0.76,0.005357983,0.000495144,0.000246656,0.0001825,0.283505808,0.210033553,0.165418099,0.1781118,3.290282186,2.59315185,2.052309926,2.210347013
0.61,0.005713469,0.000527995,0.000263021,0.000194608,0.246721492,0.185483405,0.148862128,0.160643937,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005805295,0.000536481,0.000267248,0.000197736,0.368663421,0.295092063,0.242379623,0.278875865,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005434002,0.000502169,0.000250156,0.000185089,0.232054109,0.171940374,0.131827685,0.144099178,3.290282186,2.59315185,2.052309926,2.210347013
0.25,0.00547976,0.000506397,0.000252262,0.000186648,0.474495072,0.392145298,0.313185161,0.370616265,3.290282186,2.59315185,2.052309926,2.210347013
0.74,0.005081104,0.000469557,0.00023391,0.000173069,0.273913153,0.202875331,0.165157685,0.176356091,3.290282186,2.59315185,2.052309926,2.210347013
0.79,0.005952094,0.000550047,0.000274006,0.000202736,0.246149319,0.181892411,0.139602858,0.152036632,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005134494,0.00047449,0.000236368,0.000174888,0.227432543,0.165380966,0.134296633,0.143059837,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.005326097,0.000492197,0.000245188,0.000181414,0.299213605,0.222131755,0.181076409,0.192709192,3.290282186,2.59315185,2.052309926,2.210347013
0.95,0.00597768,0.000552411,0.000275184,0.000203608,0.261463076,0.188413863,0.155573652,0.165684099,3.290282186,2.59315185,2.052309926,2.210347013
0.73,0.005941187,0.000549039,0.000273504,0.000202365,0.275796036,0.20285181,0.161529572,0.172987733,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005046156,0.000466327,0.000232301,0.000171879,0.235555084,0.172673219,0.140876344,0.149944148,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.006042069,0.000558362,0.000278148,0.000205801,0.335263905,0.26184468,0.218417066,0.246303102,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005736971,0.000530167,0.000264103,0.000195409,0.234109522,0.170075163,0.137556399,0.14641991,3.290282186,2.59315185,2.052309926,2.210347013
0.89,0.005025552,0.000464423,0.000231353,0.000171177,0.251719297,0.185450486,0.143625041,0.155805338,3.290282186,2.59315185,2.052309926,2.210347013
0.72,0.005266301,0.000486671,0.000242436,0.000179377,0.271230853,0.199310792,0.162618587,0.173155584,3.290282186,2.59315185,2.052309926,2.210347013
0.33,0.005002548,0.000462297,0.000230294,0.000170393,0.330313371,0.247796107,0.206269455,0.222131216,3.290282186,2.59315185,2.052309926,2.210347013
0.8,0.005471462,0.00050563,0.00025188,0.000186365,0.268112018,0.198328604,0.15302277,0.165996753,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005089055,0.000470291,0.000234276,0.00017334,0.245461711,0.17947116,0.14434059,0.154134568,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.00529778,0.00048958,0.000243885,0.000180449,0.240012278,0.183760899,0.138596519,0.15226703,3.290282186,2.59315185,2.052309926,2.210347013
0.47,0.005546363,0.000512552,0.000255328,0.000188917,0.26732003,0.205734878,0.154913377,0.170278446,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.005114018,0.000472598,0.000235425,0.00017419,0.288606489,0.22204418,0.168106477,0.184055732,3.290282186,2.59315185,2.052309926,2.210347013
0.82,0.005503491,0.00050859,0.000253355,0.000187456,0.215197401,0.156216633,0.12103114,0.131059276,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.00494314,0.000456807,0.000227559,0.00016837,0.199942508,0.148926042,0.118814569,0.128579142,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.004996957,0.00046178,0.000230036,0.000170203,0.283811498,0.21858276,0.178828636,0.200144687,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.00508165,0.000469607,0.000233935,0.000173088,0.611468533,0.510373984,0.402925402,0.475956508,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005825751,0.000538371,0.00026819,0.000198433,0.318686908,0.249635826,0.20656578,0.233997553,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.00529465,0.000489291,0.000243741,0.000180343,0.222379373,0.163769592,0.125420173,0.136762704,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.005619842,0.000519343,0.000258711,0.000191419,0.315312824,0.24170926,0.183377806,0.200047736,3.290282186,2.59315185,2.052309926,2.210347013
0.62,0.004989614,0.000461102,0.000229698,0.000169953,0.23794538,0.180684541,0.141910258,0.154692234,3.290282186,2.59315185,2.052309926,2.210347013
0.85,0.005267934,0.000486822,0.000242511,0.000179433,0.272532895,0.202369601,0.156313548,0.169249961,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.005008879,0.000462882,0.000230585,0.000170609,0.28002917,0.216560427,0.164086986,0.180558151,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.005413233,0.000500249,0.0002492,0.000184382,0.258336714,0.192989832,0.156372221,0.167685991,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.005510195,0.00050921,0.000253663,0.000187685,0.268364282,0.197608621,0.161262124,0.171772642,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005350849,0.000494484,0.000246328,0.000182257,0.80858779,0.683114895,0.538225018,0.6422324,3.290282186,2.59315185,2.052309926,2.210347013
0.27,0.005889636,0.000544275,0.000271131,0.000200609,0.332966248,0.261793148,0.216509629,0.246007574,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.00482823,0.000446188,0.000222269,0.000164456,0.266072858,0.196927561,0.160479923,0.171236331,3.290282186,2.59315185,2.052309926,2.210347013
0.69,0.005208148,0.000481297,0.000239759,0.000177396,0.252514357,0.186756353,0.152340263,0.162250548,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005105107,0.000471775,0.000235015,0.000173887,0.278167798,0.207668399,0.1730336,0.187446447,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.005094956,0.000470837,0.000234548,0.000173541,0.239098826,0.176749409,0.135569225,0.14769004,3.290282186,2.59315185,2.052309926,2.210347013
0.46,0.005394103,0.000498481,0.000248319,0.00018373,0.284138754,0.214745216,0.164972565,0.178631658,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.005379681,0.000497149,0.000247655,0.000183239,0.227122188,0.168195068,0.130229693,0.14239237,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005200592,0.000480599,0.000239411,0.000177139,0.714987923,0.601214593,0.473482973,0.562795345,3.290282186,2.59315185,2.052309926,2.210347013
0.32,0.005401646,0.000499179,0.000248666,0.000183987,0.256391417,0.189179304,0.158015244,0.170050336,3.290282186,2.59315185,2.052309926,2.210347013
0.22,0.00586443,0.000541945,0.000269971,0.00019975,0.998474693,0.847593587,0.674306127,0.807414299,3.290282186,2.59315185,2.052309926,2.210347013
0.71,0.005662664,0.0005233,0.000260682,0.000192878,0.223519154,0.162267264,0.13217402,0.140890834,3.290282186,2.59315185,2.052309926,2.210347013
0.59,0.005237683,0.000484026,0.000241118,0.000178402,0.215707564,0.164188153,0.126952608,0.139182383,3.290282186,2.59315185,2.052309926,2.210347013
0.81,0.005637353,0.000520961,0.000259517,0.000192016,0.242102548,0.178152527,0.137560644,0.149000441,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.004971436,0.000459422,0.000228862,0.000169334,0.292865402,0.219655048,0.168276179,0.183483836,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005417589,0.000500652,0.0002494,0.00018453,0.254847238,0.186476188,0.149979484,0.159968712,3.290282186,2.59315185,2.052309926,2.210347013
0.75,0.005844895,0.00054014,0.000269072,0.000199085,0.265526008,0.195319002,0.154872494,0.166038653,3.290282186,2.59315185,2.052309926,2.210347013
0.23,0.005201089,0.000480645,0.000239434,0.000177156,0.834947944,0.705587458,0.554561541,0.660629544,3.290282186,2.59315185,2.052309926,2.210347013
0.92,0.004878131,0.000450799,0.000224566,0.000166156,0.238568181,0.175107257,0.136104125,0.147127655,3.290282186,2.59315185,2.052309926,2.210347013
0.64,0.004983595,0.000460546,0.000229421,0.000169748,0.215684595,0.160356511,0.128912816,0.139198891,3.290282186,2.59315185,2.052309926,2.210347013
0.93,0.00545272,0.000503898,0.000251018,0.000185727,0.232223415,0.171834621,0.133720893,0.145860911,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005265859,0.00048663,0.000242415,0.000179362,0.282337793,0.208204718,0.172557091,0.184079805,3.290282186,2.59315185,2.052309926,2.210347013
0.9,0.005187313,0.000479372,0.0002388,0.000176687,0.239750716,0.178005397,0.137038847,0.150014143,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005828581,0.000538633,0.00026832,0.000198529,0.238511351,0.179175446,0.143357815,0.155165544,3.290282186,2.59315185,2.052309926,2.210347013
0.87,0.005322343,0.00049185,0.000245016,0.000181286,0.261879804,0.195459095,0.149610846,0.163521429,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.005436362,0.000502387,0.000250265,0.00018517,0.301857409,0.224633824,0.177227604,0.190301824,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.006193771,0.000572381,0.000285132,0.000210968,0.326563715,0.255060865,0.213012242,0.240293623,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005775568,0.000533734,0.00026588,0.000196724,0.247451861,0.191012654,0.144486912,0.159322716,3.290282186,2.59315185,2.052309926,2.210347013
0.26,0.005055838,0.000467222,0.000232747,0.000172209,0.508941149,0.419532845,0.333526907,0.390917027,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.005312257,0.000490918,0.000244551,0.000180943,0.302859529,0.23508907,0.193044426,0.216585907,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.0054885,0.000507205,0.000252665,0.000186946,0.876937096,0.74238086,0.587050861,0.70064047,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005579232,0.00051559,0.000256842,0.000190036,0.257376958,0.193314193,0.155568119,0.16771827,3.290282186,2.59315185,2.052309926,2.210347013
0.31,0.005700427,0.00052679,0.000262421,0.000194164,0.268383705,0.201737155,0.168509815,0.184092438,3.290282186,2.59315185,2.052309926,2.210347013
0.24,0.005895669,0.000544832,0.000271409,0.000200814,0.65787464,0.550498177,0.444187955,0.527165659,3.290282186,2.59315185,2.052309926,2.210347013
0.5,0.005230125,0.000483328,0.00024077,0.000178145,0.254361404,0.195163653,0.14731875,0.161651752,3.290282186,2.59315185,2.052309926,2.210347013
0.55,0.005182262,0.000478905,0.000238567,0.000176515,0.261722186,0.202459202,0.154157048,0.169956356,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005399538,0.000498984,0.000248569,0.000183916,0.293186831,0.218102502,0.18174058,0.19522993,3.290282186,2.59315185,2.052309926,2.210347013
0.34,0.005957859,0.00055058,0.000274272,0.000202933,0.239856357,0.174962477,0.144701993,0.154332721,3.290282186,2.59315185,2.052309926,2.210347013
0.78,0.005722643,0.000528843,0.000263444,0.000194921,0.28507627,0.212022556,0.163479294,0.177245029,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.005477286,0.000506169,0.000252149,0.000186564,0.288834198,0.21562335,0.17584337,0.187875782,3.290282186,2.59315185,2.052309926,2.210347013
0.88,0.005307733,0.0004905,0.000244343,0.000180788,0.208329252,0.15170961,0.116245932,0.127070233,3.290282186,2.59315185,2.052309926,2.210347013
0.66,0.004902834,0.000453082,0.000225703,0.000166997,0.229216948,0.17102753,0.137477245,0.148039277,3.290282186,2.59315185,2.052309926,2.210347013
0.52,0.004759683,0.000439853,0.000219113,0.000162121,0.266237819,0.203862205,0.154632227,0.169363324,3.290282186,2.59315185,2.052309926,2.210347013
0.48,0.00519752,0.000480315,0.000239269,0.000177034,0.291863993,0.226044632,0.170561754,0.187809538,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005510741,0.00050926,0.000253689,0.000187703,0.277337589,0.207838277,0.163886044,0.178139839,3.290282186,2.59315185,2.052309926,2.210347013
0.95,0.005585338,0.000516154,0.000257123,0.000190244,0.224222542,0.162386192,0.133442063,0.142767634,3.290282186,2.59315185,2.052309926,2.210347013
0.35,0.005559363,0.000513754,0.000255927,0.000189359,0.297861613,0.219916631,0.182444812,0.194866356,3.290282186,2.59315185,2.052309926,2.210347013
0.94,0.005710981,0.000527765,0.000262907,0.000194524,0.215807884,0.158549088,0.125538172,0.135832904,3.290282186,2.59315185,2.052309926,2.210347013
0.91,0.005512865,0.000509457,0.000253786,0.000187776,0.240919488,0.177822094,0.142474138,0.153986803,3.290282186,2.59315185,2.052309926,2.210347013
0.4,0.005232352,0.000483534,0.000240873,0.000178221,0.28728014,0.212729188,0.170512511,0.181556603,3.290282186,2.59315185,2.052309926,2.210347013
0.28,0.005907514,0.000545927,0.000271954,0.000201218,0.405609939,0.325687988,0.268378957,0.308261393,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.005640769,0.000521276,0.000259675,0.000192132,0.278040514,0.215368646,0.162365299,0.178480666,3.290282186,2.59315185,2.052309926,2.210347013
0.7,0.004989502,0.000461091,0.000229693,0.000169949,0.242163186,0.178647053,0.145387701,0.155305655,3.290282186,2.59315185,2.052309926,2.210347013
0.49,0.005131802,0.000474242,0.000236244,0.000174796,0.276030007,0.211368848,0.160363702,0.175497126,3.290282186,2.59315185,2.052309926,2.210347013
0.77,0.004795817,0.000443193,0.000220777,0.000163352,0.267757104,0.197789049,0.160631641,0.171263065,3.290282186,2.59315185,2.052309926,2.210347013
0.53,0.005538777,0.000511851,0.000254979,0.000188658,0.275374813,0.213458957,0.162103376,0.178801235,3.290282186,2.59315185,2.052309926,2.210347013
0.63,0.005272818,0.000487273,0.000242736,0.000179599,0.260400685,0.196213915,0.156974778,0.169786858,3.290282186,2.59315185,2.052309926,2.210347013
0.44,0.0051868,0.000479324,0.000238776,0.000176669,0.245800984,0.183832021,0.142396474,0.153558918,3.290282186,2.59315185,2.052309926,2.210347013
0.6,0.005915514,0.000546666,0.000272322,0.00020149,0.205865941,0.152862197,0.12274918,0.132562275,3.290282186,2.59315185,2.052309926,2.210347013
0.82,0.005336625,0.00049317,0.000245673,0.000181773,0.266971556,0.197350008,0.152954425,0.165596694,3.290282186,2.59315185,2.052309926,2.210347013
0.3,0.005545941,0.000512513,0.000255309,0.000188902,0.322926656,0.247797597,0.206077207,0.228293746,3.290282186,2.59315185,2.052309926,2.210347013
